# Data format: "%int(ChipTimeUS),%float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ),%float(RawAccelX),%float(RawAccelY),%float(RawAccelZ)"
847875065,-0.01936,0.97172,0.01860,-0.07422,0.98047,0.01563
847879895,-0.01621,1.01367,0.01182,-0.07227,1.02246,0.00879
847884726,-0.01999,0.98811,-0.00482,-0.07520,0.99707,-0.00781
847889558,-0.02908,0.98241,-0.00260,-0.08398,0.99121,-0.00586
847894392,-0.03246,1.00122,0.01229,-0.08789,1.00977,0.00879
847899025,-0.03742,1.00221,0.00657,-0.09277,1.01074,0.00293
847903853,-0.00523,1.01637,0.00659,-0.06152,1.02539,0.00391
847908695,-0.03378,0.98949,0.01228,-0.08887,0.99805,0.00879
847913528,-0.02542,1.00313,0.01893,-0.08105,1.01172,0.01563
847918373,-0.01871,0.99516,0.01574,-0.07422,1.00391,0.01270
847923211,-0.02611,1.01756,-0.00450,-0.08203,1.02637,-0.00781
847928059,0.00763,1.01516,0.00421,-0.04883,1.02441,0.00195
847932896,-0.00127,1.01904,-0.01214,-0.05762,1.02832,-0.01465
847937735,-0.02933,1.00881,-0.00444,-0.08496,1.01758,-0.00781
847942372,-0.02550,1.00111,0.01304,-0.08105,1.00977,0.00977
847947215,-0.00975,1.03210,0.00680,-0.06641,1.04102,0.00391
847952058,-0.02459,1.00000,0.00223,-0.08008,1.00879,-0.00098
847956898,-0.01318,0.98128,0.00767,-0.06836,0.99023,0.00488
847961745,-0.01619,1.01464,0.01085,-0.07227,1.02344,0.00781
847966589,-0.04063,0.99350,0.01055,-0.09570,1.00195,0.00684
847971418,-0.02408,1.01487,0.02090,-0.08008,1.02344,0.01758
847976260,-0.03862,0.99535,0.00364,-0.09375,1.00391,0.00000
847980887,-0.00685,0.99758,-0.01402,-0.06250,1.00684,-0.01660
847985735,-0.00424,1.01635,0.00656,-0.06055,1.02539,0.00391
847990574,-0.03006,1.01857,-0.00731,-0.08594,1.02734,-0.01074
847995408,-0.03239,1.00412,0.00936,-0.08789,1.01270,0.00586
848000256,-0.02081,0.99036,0.02069,-0.07617,0.99902,0.01758
848005146,-0.01444,1.03921,0.02363,-0.07129,1.04785,0.02051
848009974,-0.04609,1.00844,0.02647,-0.10156,1.01660,0.02246
848014820,-0.04460,0.99538,-0.00205,-0.09961,1.00391,-0.00586
848019456,-0.05582,0.98575,-0.00467,-0.11035,0.99414,-0.00879
848024299,-0.03876,0.98862,0.01439,-0.09375,0.99707,0.01074
848029130,-0.00127,1.01628,0.00450,-0.05762,1.02539,0.00195
848033970,-0.01172,1.02941,0.02644,-0.06836,1.03809,0.02344
848038806,-0.01146,1.00761,0.00185,-0.06738,1.01660,-0.00098
848043642,-0.03977,0.98861,0.01246,-0.09473,0.99707,0.00879
848048483,-0.03926,1.00531,0.01840,-0.09473,1.01367,0.01465
848053327,-0.01481,0.99219,0.01855,-0.07031,1.00098,0.01563
848058170,-0.01716,1.01470,0.01480,-0.07324,1.02344,0.01172
848062800,-0.02736,1.00693,0.00529,-0.08301,1.01563,0.00195
848067640,-0.00710,0.98786,-0.00817,-0.06250,0.99707,-0.01074
848072483,-0.02909,0.98330,-0.01043,-0.08398,0.99219,-0.01367
848077318,-0.00245,0.97611,-0.00249,-0.05762,0.98535,-0.00488
848082147,0.00227,1.00244,-0.00351,-0.05371,1.01172,-0.00586
848086994,-0.01335,1.01060,0.00388,-0.06934,1.01953,0.00098
848091844,-0.01901,0.98716,0.00004,-0.07422,0.99609,-0.00293
848096684,-0.02952,1.00015,0.00827,-0.08496,1.00879,0.00488
848101314,-0.02686,1.02635,-0.00738,-0.08301,1.03516,-0.01074
848106162,-0.01777,0.99320,0.01668,-0.07324,1.00195,0.01367
848110998,-0.01659,1.00092,0.00884,-0.07227,1.00977,0.00586
848115842,-0.03402,1.01683,0.00652,-0.08984,1.02539,0.00293
848120688,-0.01202,0.98895,-0.00507,-0.06738,0.99805,-0.00781
848125532,-0.02500,1.01963,0.00723,-0.08105,1.02832,0.00391
848130373,-0.00695,0.99094,0.00555,-0.06250,1.00000,0.00293
848135217,-0.04198,1.01418,0.02048,-0.09766,1.02246,0.01660
848139848,-0.03921,1.01000,0.00078,-0.09473,1.01855,-0.00293
848144681,-0.03639,1.00319,0.00850,-0.09180,1.01172,0.00488
848149528,-0.00506,1.02041,0.01836,-0.06152,1.02930,0.01563
848154359,-0.03875,0.99139,-0.00029,-0.09375,1.00000,-0.00391
848159199,-0.04414,1.01109,0.00290,-0.09961,1.01953,-0.00098
848164032,-0.01934,1.00971,0.00309,-0.07520,1.01855,0.00000
848168876,-0.01058,1.00368,0.00180,-0.06641,1.01270,-0.00098
848173718,-0.01912,1.01753,0.00311,-0.07520,1.02637,0.00000
848178547,-0.01855,1.00375,-0.00382,-0.07422,1.01270,-0.00684
848183183,-0.02681,0.99126,0.00521,-0.08203,1.00000,0.00195
848188010,-0.00730,1.01347,0.00664,-0.06348,1.02246,0.00391
848192856,-0.03835,1.00420,0.00857,-0.09375,1.01270,0.00488
848197700,-0.01351,1.00385,0.01268,-0.06934,1.01270,0.00977
848202540,-0.02658,1.00094,-0.00456,-0.08203,1.00977,-0.00781
848207387,-0.02436,1.00693,0.01009,-0.08008,1.01563,0.00684
848212226,-0.01138,1.01054,0.00088,-0.06738,1.01953,-0.00195
848217074,-0.03360,0.99541,0.01622,-0.08887,1.00391,0.01270
848221708,-0.02258,1.00093,0.00119,-0.07813,1.00977,-0.00195
848226545,-0.02272,0.99420,0.01195,-0.07813,1.00293,0.00879
848231382,-0.00997,0.99182,-0.00806,-0.06543,1.00098,-0.01074
848236218,-0.02935,1.00694,0.00339,-0.08496,1.01563,0.00000
848241061,-0.02386,0.99116,0.00021,-0.07910,1.00000,-0.00293
848245901,-0.03182,1.02553,-0.00037,-0.08789,1.03418,-0.00391
848250746,-0.01885,0.98934,0.02062,-0.07422,0.99805,0.01758
848255581,-0.03847,1.00119,0.00072,-0.09375,1.00977,-0.00293
848260217,-0.01955,1.00374,-0.00575,-0.07520,1.01270,-0.00879
848265059,-0.02112,0.98234,0.00303,-0.07617,0.99121,0.00000
848269898,-0.02707,0.98335,-0.00266,-0.08203,0.99219,-0.00586
848274740,-0.01419,1.01737,-0.00488,-0.07031,1.02637,-0.00781
848279580,-0.03393,1.02070,0.00262,-0.08984,1.02930,-0.00098
848284426,-0.02025,1.01084,0.01586,-0.07617,1.01953,0.01270
848289269,-0.02687,1.02450,0.00241,-0.08301,1.03320,-0.00098
848294106,-0.01360,1.00364,-0.00692,-0.06934,1.01270,-0.00977
848298947,-0.02224,0.97931,-0.00675,-0.07715,0.98828,-0.00977
848303578,-0.03304,1.01680,0.00453,-0.08887,1.02539,0.00098
848308411,-0.01231,1.01069,0.01365,-0.06836,1.01953,0.01074
848313256,-0.02605,1.01769,0.00725,-0.08203,1.02637,0.00391
848318098,-0.01490,0.99197,-0.00203,-0.07031,1.00098,-0.00488
848322942,-0.01547,1.00484,0.01078,-0.07129,1.01367,0.00781
848327778,-0.00635,1.01337,-0.00123,-0.06250,1.02246,-0.00391
848332625,-0.04195,1.01608,0.01559,-0.09766,1.02441,0.01172
848337469,-0.03570,0.99426,-0.00234,-0.09082,1.00293,-0.00586
848342102,-0.00089,0.99384,0.01125,-0.05664,1.00293,0.00879
848346941,-0.02127,1.01170,0.00316,-0.07715,1.02051,0.00000
848351783,-0.02013,1.01477,0.01685,-0.07617,1.02344,0.01367
848356614,-0.02291,0.99104,-0.00961,-0.07813,1.00000,-0.01270
848361451,-0.00207,0.98793,0.00539,-0.05762,0.99707,0.00293
848366282,0.00203,0.99365,-0.00256,-0.05371,1.00293,-0.00488
848371126,-0.03025,1.01175,-0.00537,-0.08594,1.02051,-0.00879
848375961,-0.02329,1.01074,0.00224,-0.07910,1.01953,-0.00098
848380602,-0.00374,0.99692,0.02017,-0.05957,1.00586,0.01758
848385435,-0.04024,1.00535,0.02137,-0.09570,1.01367,0.01758
848390276,-0.02112,0.98232,0.00107,-0.07617,0.99121,-0.00195
848395110,-0.02695,0.98730,0.00030,-0.08203,0.99609,-0.00293
848399942,-0.02509,1.01577,0.01211,-0.08105,1.02441,0.00879
848404777,-0.03068,1.02859,0.01235,-0.08691,1.03711,0.00879
848409623,0.00313,0.99663,0.00330,-0.05273,1.00586,0.00098
848414461,-0.02986,0.98931,0.00138,-0.08496,0.99805,-0.00195
848419096,-0.01057,1.00279,0.00964,-0.06641,1.01172,0.00684
848423936,-0.01214,1.01657,0.01465,-0.06836,1.02539,0.01172
848428783,-0.00598,0.98813,0.01825,-0.06152,0.99707,0.01563
848433619,-0.05568,0.98973,0.00122,-0.11035,0.99805,-0.00293
848438459,-0.00926,0.98109,-0.00421,-0.06445,0.99023,-0.00684
848443294,-0.03942,1.00220,0.00271,-0.09473,1.01074,-0.00098
848448136,-0.02739,1.00778,-0.00646,-0.08301,1.01660,-0.00977
848452976,-0.03088,0.98745,0.00826,-0.08594,0.99609,0.00488
848457815,-0.01489,0.99017,0.01266,-0.07031,0.99902,0.00977
848464573,-0.01464,1.00079,-0.00004,-0.07031,1.00977,-0.00293
848469424,-0.03175,0.99140,0.01026,-0.08691,1.00000,0.00684
848474257,-0.02238,1.04208,0.00626,-0.07910,1.05078,0.00293
848479094,-0.02302,1.01776,0.01794,-0.07910,1.02637,0.01465
848483940,-0.01809,0.98331,0.00686,-0.07324,0.99219,0.00391
848488777,-0.01272,0.99879,-0.00109,-0.06836,1.00781,-0.00391
848493620,-0.03235,1.00878,-0.01120,-0.08789,1.01758,-0.01465
848498454,-0.02646,1.00396,0.00329,-0.08203,1.01270,0.00000
848503081,-0.00954,1.00561,0.00080,-0.06543,1.01465,-0.00195
848507921,-0.00686,0.99391,0.00850,-0.06250,1.00293,0.00586
848512757,0.00699,0.99266,0.00414,-0.04883,1.00195,0.00195
848517601,-0.02073,0.99510,0.00699,-0.07617,1.00391,0.00391
848522446,-0.02161,1.00086,-0.00374,-0.07715,1.00977,-0.00684
848527282,-0.01212,0.98416,0.00373,-0.06738,0.99316,0.00098
848532120,-0.01601,1.02145,0.00793,-0.07227,1.03027,0.00488
848536961,-0.01047,1.00851,-0.00406,-0.06641,1.01758,-0.00684
848541593,-0.03675,1.02477,0.01252,-0.09277,1.03320,0.00879
848546431,-0.02771,0.99607,-0.00356,-0.08301,1.00488,-0.00684
848551268,-0.01336,1.00875,0.01367,-0.06934,1.01758,0.01074
848556103,-0.02664,0.99713,0.00523,-0.08203,1.00586,0.00195
848560933,-0.02136,1.00875,0.00217,-0.07715,1.01758,-0.00098
848565770,-0.03628,0.97556,-0.01317,-0.09082,0.98438,-0.01660
848570607,-0.04270,0.99059,0.00963,-0.09766,0.99902,0.00586
848575447,-0.01803,0.98620,0.00295,-0.07324,0.99512,0.00000
848580288,-0.02459,0.99999,0.00125,-0.08008,1.00879,-0.00195
848584920,-0.04070,0.99151,0.00761,-0.09570,1.00000,0.00391
848589765,-0.01924,1.01360,0.00114,-0.07520,1.02246,-0.00195
848594611,-0.03112,1.01296,0.01425,-0.08691,1.02148,0.01074
848599450,-0.02531,1.00795,0.01209,-0.08105,1.01660,0.00879
848604292,-0.05349,0.99565,0.00901,-0.10840,1.00391,0.00488
848609136,-0.02570,0.99335,0.01890,-0.08105,1.00195,0.01563
848613967,-0.01945,1.00673,-0.00084,-0.07520,1.01563,-0.00391
848618813,-0.01922,1.01364,0.00506,-0.07520,1.02246,0.00195
848623443,-0.01076,0.99687,0.00472,-0.06641,1.00586,0.00195
848628285,-0.01725,1.01450,-0.00284,-0.07324,1.02344,-0.00586
848633127,-0.01236,1.00967,0.00972,-0.06836,1.01855,0.00684
848637958,-0.03215,1.01197,0.01232,-0.08789,1.02051,0.00879
848642792,-0.05640,0.99675,0.01597,-0.11133,1.00488,0.01172
848647629,-0.03806,1.01582,-0.00217,-0.09375,1.02441,-0.00586
848652458,-0.02142,1.00497,0.01391,-0.07715,1.01367,0.01074
848657302,0.00398,1.02509,0.01221,-0.05273,1.03418,0.00977
848661939,-0.01042,1.00771,0.01259,-0.06641,1.01660,0.00977
848666752,-0.01391,0.99287,-0.00793,-0.06934,1.00195,-0.01074
848671580,-0.02189,0.99201,-0.00866,-0.07715,1.00098,-0.01172
848676394,-0.02976,0.99137,0.01118,-0.08496,1.00000,0.00781
848681218,-0.03606,1.01492,0.00756,-0.09180,1.02344,0.00391
848686032,-0.00513,0.98598,0.00156,-0.06055,0.99512,-0.00098
848690843,-0.04628,1.00436,0.01078,-0.10156,1.01270,0.00684
848695662,-0.02630,1.00705,0.01799,-0.08203,1.01563,0.01465
848700479,-0.01265,1.00169,-0.00402,-0.06836,1.01074,-0.00684
848705117,-0.02639,1.00502,0.01113,-0.08203,1.01367,0.00781
848709952,-0.00969,0.99978,0.00372,-0.06543,1.00879,0.00098
848714794,-0.03417,1.01009,0.01630,-0.08984,1.01855,0.01270
848719645,-0.00475,0.99781,0.01041,-0.06055,1.00684,0.00781
848724479,-0.03892,0.98369,0.01046,-0.09375,0.99219,0.00684
848729304,-0.02339,1.00777,-0.00169,-0.07910,1.01660,-0.00488
848734151,-0.01538,1.00872,0.00786,-0.07129,1.01758,0.00488
848738990,-0.00792,1.02622,0.00867,-0.06445,1.03516,0.00586
848743626,-0.02668,0.99796,-0.00849,-0.08203,1.00684,-0.01172
848748468,-0.00727,0.98109,-0.00134,-0.06250,0.99023,-0.00391
848753312,-0.04190,0.98557,-0.00022,-0.09668,0.99414,-0.00391
848758149,-0.01768,0.99614,0.01767,-0.07324,1.00488,0.01465
848762992,-0.02521,1.01275,0.00427,-0.08105,1.02148,0.00098
848767826,-0.02493,1.02253,0.00430,-0.08105,1.03125,0.00098
848772671,-0.01112,0.98416,0.00566,-0.06641,0.99316,0.00293
848777516,-0.01103,1.02230,0.00386,-0.06738,1.03125,0.00098
848782153,-0.01508,1.01946,0.00593,-0.07129,1.02832,0.00293
848786991,-0.02312,0.97866,0.02169,-0.07813,0.98730,0.01855
848791824,-0.02474,0.99508,-0.00072,-0.08008,1.00391,-0.00391
848796663,-0.03714,0.97680,0.00939,-0.09180,0.98535,0.00586
848801500,-0.02512,0.98049,0.00707,-0.08008,0.98926,0.00391
848806343,-0.00011,1.02397,-0.00628,-0.05664,1.03320,-0.00879
848811194,-0.02056,1.00281,-0.00278,-0.07617,1.01172,-0.00586
848816030,-0.00098,1.02518,0.01335,-0.05762,1.03418,0.01074
848820875,-0.02314,1.01566,0.00519,-0.07910,1.02441,0.00195
848825512,-0.01519,1.01371,0.01669,-0.07129,1.02246,0.01367
848830348,-0.02792,0.98918,-0.00750,-0.08301,0.99805,-0.01074
848835176,-0.00859,1.00457,-0.00315,-0.06445,1.01367,-0.00586
848840026,-0.01310,1.01941,0.00489,-0.06934,1.02832,0.00195
848844869,-0.01973,0.99785,-0.00773,-0.07520,1.00684,-0.01074
848849708,-0.01740,1.00591,0.01673,-0.07324,1.01465,0.01367
848854546,-0.02829,1.00982,0.00043,-0.08398,1.01855,-0.00293
848859390,-0.01570,0.99884,-0.00099,-0.07129,1.00781,-0.00391
848864023,-0.00434,1.01338,0.00263,-0.06055,1.02246,0.00000
848868856,0.00144,0.97218,0.00227,-0.05371,0.98145,0.00000
848873688,-0.01930,1.01073,0.00701,-0.07520,1.01953,0.00391
848878531,-0.05248,0.99659,0.00702,-0.10742,1.00488,0.00293
848883372,-0.01242,1.00953,-0.00301,-0.06836,1.01855,-0.00586
848888212,-0.02640,1.00683,-0.00258,-0.08203,1.01563,-0.00586
848893051,-0.05116,0.97398,0.00003,-0.10547,0.98242,-0.00391
848897890,-0.01840,1.00684,0.01088,-0.07422,1.01563,0.00781
848902528,-0.05095,1.01791,-0.00959,-0.10645,1.02637,-0.01367
848907358,-0.00478,0.99682,0.00943,-0.06055,1.00586,0.00684
848912201,-0.02384,1.02641,0.00232,-0.08008,1.03516,-0.00098
848917041,-0.01365,1.00079,0.00091,-0.06934,1.00977,-0.00195
848921885,-0.00827,1.01446,0.00668,-0.06445,1.02344,0.00391
848926715,-0.01705,0.98431,0.01075,-0.07227,0.99316,0.00781
848931554,-0.02060,0.99998,0.00603,-0.07617,1.00879,0.00293
848936396,-0.02188,0.99110,-0.00181,-0.07715,1.00000,-0.00488
848941024,-0.00455,1.00466,0.01044,-0.06055,1.01367,0.00781
848945864,-0.03430,1.00706,0.00747,-0.08984,1.01563,0.00391
848950706,-0.01687,0.99297,-0.00294,-0.07227,1.00195,-0.00586
848955546,-0.02037,1.00598,0.01878,-0.07617,1.01465,0.01563
848960390,-0.01418,0.98128,0.00574,-0.06934,0.99023,0.00293
848965221,-0.03737,1.00324,0.01147,-0.09277,1.01172,0.00781
848970062,-0.03362,0.99628,0.00642,-0.08887,1.00488,0.00293
848974899,-0.03039,1.00503,0.00636,-0.08594,1.01367,0.00293
848979735,-0.01873,0.99511,0.01084,-0.07422,1.00391,0.00781
848984361,-0.03498,0.98357,0.00543,-0.08984,0.99219,0.00195
848989196,-0.01392,0.99103,0.00284,-0.06934,1.00000,0.00000
848994026,-0.01170,1.00157,-0.01384,-0.06738,1.01074,-0.01660
848998875,-0.02354,1.00012,0.01494,-0.07910,1.00879,0.01172
849003764,0.00058,1.00862,0.02205,-0.05566,1.01758,0.01953
849008599,-0.03816,1.00919,0.01740,-0.09375,1.01758,0.01367
849013443,-0.01641,1.00681,0.01082,-0.07227,1.01563,0.00781
849018285,-0.03947,1.00026,0.00369,-0.09473,1.00879,0.00000
849022924,-0.02864,0.99713,0.00235,-0.08398,1.00586,-0.00098
849027763,-0.02514,1.01565,0.00134,-0.08105,1.02441,-0.00195
849032597,-0.01548,1.00390,0.01470,-0.07129,1.01270,0.01172
849037438,-0.03167,0.99616,-0.00148,-0.08691,1.00488,-0.00488
849042274,-0.00507,0.98977,-0.00921,-0.06055,0.99902,-0.01172
849047108,-0.03141,1.00497,-0.00047,-0.08691,1.01367,-0.00391
849051949,-0.03352,0.99924,0.00937,-0.08887,1.00781,0.00586
849056781,-0.01285,0.99392,0.00086,-0.06836,1.00293,-0.00195
849061422,-0.01588,0.99019,0.01269,-0.07129,0.99902,0.00977
849066264,-0.00837,1.01240,-0.00313,-0.06445,1.02148,-0.00586
849071101,-0.00648,1.01032,-0.01103,-0.06250,1.01953,-0.01367
849075947,-0.00105,0.99073,-0.00541,-0.05664,1.00000,-0.00781
849080790,-0.01832,1.00977,0.00991,-0.07422,1.01855,0.00684
849085636,-0.00606,1.02042,0.01741,-0.06250,1.02930,0.01465
849090474,-0.04211,0.97685,0.00661,-0.09668,0.98535,0.00293
849095310,-0.02317,1.01375,0.00911,-0.07910,1.02246,0.00586
849100145,-0.05468,0.98788,0.01294,-0.10938,0.99609,0.00879
849104773,-0.01931,0.97549,0.00588,-0.07422,0.98438,0.00293
849109608,-0.01126,1.01538,-0.00302,-0.06738,1.02441,-0.00586
849114447,-0.03804,0.97884,0.01629,-0.09277,0.98730,0.01270
849119285,-0.00445,1.01039,-0.00228,-0.06055,1.01953,-0.00488
849124131,-0.00341,1.01140,0.00259,-0.05957,1.02051,0.00000
849128975,-0.02008,1.01763,0.01000,-0.07617,1.02637,0.00684
849133816,-0.03762,0.99626,-0.00129,-0.09277,1.00488,-0.00488
849138657,-0.04098,0.98082,0.01345,-0.09570,0.98926,0.00977
849143287,-0.02610,1.01576,0.00921,-0.08203,1.02441,0.00586
849148123,-0.01944,1.00582,0.00503,-0.07520,1.01465,0.00195
849152958,0.01208,0.99652,0.00693,-0.04395,1.00586,0.00488
849157794,-0.00042,1.01138,0.00445,-0.05664,1.02051,0.00195
849162640,-0.02100,0.98993,-0.01850,-0.07617,0.99902,-0.02148
849167483,-0.00071,1.00339,-0.01027,-0.05664,1.01270,-0.01270
849172331,-0.02790,0.98923,-0.00359,-0.08301,0.99805,-0.00684
849177166,-0.03617,0.97581,0.01034,-0.09082,0.98438,0.00684
849181793,-0.01564,0.99989,0.00587,-0.07129,1.00879,0.00293
849186632,-0.01232,1.01252,0.00190,-0.06836,1.02148,-0.00098
849191477,-0.02776,0.99229,0.00818,-0.08301,1.00098,0.00488
849196304,-0.03009,1.01669,-0.00046,-0.08594,1.02539,-0.00391
849201149,-0.03889,0.98649,-0.00129,-0.09375,0.99512,-0.00488
849205987,-0.01757,1.00187,0.00496,-0.07324,1.01074,0.00195
849210830,-0.02474,1.02754,0.01509,-0.08105,1.03613,0.01172
849215675,-0.02323,1.01180,0.00910,-0.07910,1.02051,0.00586
849220517,-0.03076,0.99229,0.00436,-0.08594,1.00098,0.00098
849225157,-0.02547,1.00393,0.00228,-0.08105,1.01270,-0.00098
849230000,-0.02477,0.99502,-0.00562,-0.08008,1.00391,-0.00879
849234846,-0.02374,0.99601,-0.00369,-0.07910,1.00488,-0.00684
849239683,-0.02649,1.00205,0.00818,-0.08203,1.01074,0.00488
849244530,-0.03208,1.01670,-0.00236,-0.08789,1.02539,-0.00586
849249371,0.00642,1.00827,-0.00067,-0.04980,1.01758,-0.00293
849254219,-0.01994,1.02343,0.00415,-0.07617,1.03223,0.00098
849259060,-0.01357,1.00461,-0.00691,-0.06934,1.01367,-0.00977
849263696,-0.01451,1.00383,0.00977,-0.07031,1.01270,0.00684
849268539,-0.02886,0.98932,0.00330,-0.08398,0.99805,0.00000
849273376,-0.02829,1.00982,0.00043,-0.08398,1.01855,-0.00293
849278224,-0.01875,0.99688,-0.00580,-0.07422,1.00586,-0.00879
849283065,-0.01426,1.01264,0.00980,-0.07031,1.02148,0.00684
849287902,-0.01184,0.99394,0.00376,-0.06738,1.00293,0.00098
849292740,-0.01877,0.99228,0.02063,-0.07422,1.00098,0.01758
849297578,-0.04771,0.98965,0.00586,-0.10254,0.99805,0.00195
849302209,-0.03472,0.99238,0.00644,-0.08984,1.00098,0.00293
849307044,-0.01146,1.00579,0.01458,-0.06738,1.01465,0.01172
849311892,-0.04034,1.00513,0.00080,-0.09570,1.01367,-0.00293
849316736,-0.00411,0.98784,-0.00533,-0.05957,0.99707,-0.00781
849321573,-0.00272,0.99971,0.00840,-0.05859,1.00879,0.00586
849326408,-0.01135,1.01061,0.00774,-0.06738,1.01953,0.00488
849331234,-0.04147,0.99753,0.01941,-0.09668,1.00586,0.01563
849336073,-0.05609,1.00936,0.00621,-0.11133,1.01758,0.00195
849340920,-0.00659,1.00183,0.01735,-0.06250,1.01074,0.01465
849345555,-0.02114,1.01474,0.01296,-0.07715,1.02344,0.00977
849350380,-0.03312,0.97957,0.00046,-0.08789,0.98828,-0.00293
849355221,-0.01705,0.98524,0.00585,-0.07227,0.99414,0.00293
849360057,-0.01350,1.00387,0.01463,-0.06934,1.01270,0.01172
849364899,-0.02414,1.01474,0.00816,-0.08008,1.02344,0.00488
849369744,-0.02636,1.00600,0.01113,-0.08203,1.01465,0.00781
849374581,-0.01514,1.01841,0.00005,-0.07129,1.02734,-0.00293
849379425,-0.04863,0.99166,0.00982,-0.10352,1.00000,0.00586
849384054,-0.01997,0.98907,-0.00580,-0.07520,0.99805,-0.00879
849388899,-0.00874,0.99691,0.01152,-0.06445,1.00586,0.00879
849393742,-0.01168,0.99980,0.00280,-0.06738,1.00879,0.00000
849398584,-0.00446,0.97516,-0.00243,-0.05957,0.98438,-0.00488
849403429,-0.02933,1.00790,0.00144,-0.08496,1.01660,-0.00195
849408271,-0.04236,1.00326,0.00575,-0.09766,1.01172,0.00195
849413104,-0.02520,1.01278,0.00721,-0.08105,1.02148,0.00391
849417946,-0.01483,0.99305,0.00777,-0.07031,1.00195,0.00488
849422579,-0.00548,1.00757,0.00656,-0.06152,1.01660,0.00391
849427424,-0.01743,1.00402,0.02260,-0.07324,1.01270,0.01953
849432263,-0.04038,1.00413,-0.00117,-0.09570,1.01270,-0.00488
849437109,-0.04974,0.98683,0.01375,-0.10449,0.99512,0.00977
849441943,-0.03520,1.01002,0.00849,-0.09082,1.01855,0.00488
849446785,-0.03680,0.98853,0.00943,-0.09180,0.99707,0.00586
849451614,-0.00852,1.00748,-0.00608,-0.06445,1.01660,-0.00879
849456454,-0.01658,1.00276,-0.00193,-0.07227,1.01172,-0.00488
849461298,-0.02897,1.01971,0.00834,-0.08496,1.02832,0.00488
849465931,0.00352,1.00940,0.00824,-0.05273,1.01855,0.00586
849470766,-0.04898,0.98172,-0.00491,-0.10352,0.99023,-0.00879
849475607,-0.00355,1.00650,0.00159,-0.05957,1.01563,-0.00098
849480447,-0.01448,1.00574,0.00488,-0.07031,1.01465,0.00195
849485288,-0.00665,1.00078,0.01049,-0.06250,1.00977,0.00781
849490119,-0.03262,0.99717,0.00052,-0.08789,1.00586,-0.00293
849494952,-0.02275,0.99507,0.00117,-0.07813,1.00391,-0.00195
849499792,-0.01194,0.99005,0.00571,-0.06738,0.99902,0.00293
849504423,-0.02938,1.00506,0.01025,-0.08496,1.01367,0.00684
849509265,-0.02846,1.00303,0.00531,-0.08398,1.01172,0.00195
849514108,-0.02382,0.99123,0.00707,-0.07910,1.00000,0.00391
849518938,-0.01884,0.99302,-0.00092,-0.07422,1.00195,-0.00391
849523775,-0.03330,1.00522,0.01919,-0.08887,1.01367,0.01563
849528610,-0.01273,0.99693,0.00772,-0.06836,1.00586,0.00488
849533454,-0.02559,0.99909,0.00716,-0.08105,1.00781,0.00391
849538299,-0.03968,0.99338,0.00073,-0.09473,1.00195,-0.00293
849542939,-0.02442,1.00495,0.00813,-0.08008,1.01367,0.00488
849547774,-0.02814,1.01382,0.00828,-0.08398,1.02246,0.00488
849552614,-0.02805,0.98247,0.00521,-0.08301,0.99121,0.00195
849557449,-0.01915,1.01655,0.00213,-0.07520,1.02539,-0.00098
849562284,-0.02792,0.98919,-0.00652,-0.08301,0.99805,-0.00977
849567124,-0.02968,0.99522,0.00531,-0.08496,1.00391,0.00195
849571963,-0.01475,0.99599,0.00778,-0.07031,1.00488,0.00488
849576803,-0.02482,0.99215,0.00025,-0.08008,1.00098,-0.00293
849581642,-0.01499,0.98719,0.00873,-0.07031,0.99609,0.00586
849586278,-0.00367,1.00258,0.00060,-0.05957,1.01172,-0.00195
849591119,-0.02361,0.99996,0.00024,-0.07910,1.00879,-0.00293
849595952,-0.02602,0.98529,-0.00268,-0.08105,0.99414,-0.00586
849600788,-0.02260,1.00090,-0.00174,-0.07813,1.00977,-0.00488
849605635,-0.01039,1.01052,0.00085,-0.06641,1.01953,-0.00195
849610474,-0.00753,1.00655,-0.00024,-0.06348,1.01563,-0.00293
849615317,-0.02293,1.02163,0.01403,-0.07910,1.03027,0.01074
849620164,-0.02156,1.00098,0.00704,-0.07715,1.00977,0.00391
849624804,-0.02273,0.99510,0.00411,-0.07813,1.00391,0.00098
